codigoPostal|codigoSubPostal|descripcion|provincia
3366|1|BERNARDO DE IRIGOYEN|N
3366|2|SAN ANTONIO|N
3300|4|GENERAL SAN MARTIN|N
3332|3|CAPIOVY|N
3384|2|COLONIA EL ALCAZAR|N
3334|1|CU#A-PIRU|N
3364|4|DOS DE MAYO|N
3334|2|GARUHAPE|N
3332|4|PUERTO LEONI|N
3332|5|PUERTO MINERAL|N
3334|3|PUERTO RICO|N
3334|4|RUIZ DE MONTOYA|N
3334|5|SAN ALBERTO|N
3361|1|GUARANI|N
3364|5|EL SOBERBIO|N
3364|6|BERNARDINO RIVADAVIA|N
3361|2|YERBAL NUEVO - KM 260|N
3372|1|CATARATAS DEL IGUAZU|N
3376|1|GOBERNADORLANUSSE|N
3370|1|PUERTO IGUAZU|N
3381|2|SANTIAGO DE LINIERS|N
3370|2|PILON|N
3374|1|PUERTO BOSSETTI|N
3370|3|PUERTO PAULITO|N
3378|1|VEINTIDOS DE DICIEMBRE|N
3376|2|COLONIA WANDA|N
3363|1|COLONIA ALICIA|N
3370|4|PUERTO PENINSULA|N
3315|1|LEANDRO N ALEM|N
3311|2|OLEGARIO ANDRADE|N
3313|1|ARROYO DEL MEDIO|N
3313|2|CERRO AZUL|N
3315|2|DOS ARROYOS|N
3315|3|KILOMETRO 26|N
3315|4|KILOMETRO 78|N
3313|3|COLONIA POLACA|N
3384|3|MONTE CARLO|N
3386|1|COLONIA CARAGUATAY|N
3326|1|PUERTO GISELA|N
3381|3|PUERTO PIRAY|N
3386|2|TARUMA|N
3360|1|OBERA|N
3362|3|CAMPO VIERA|N
3361|3|COLONIA ALBERDI|N
3318|2|COLONIA YABEBIRY|N
3361|4|LOS HELECHOS|N
3361|5|PANAMBI|N
3361|6|PICADA SUECA|N
3360|2|SALTO|N
3361|7|VILLA ARMONIA|N
3361|8|VILLA BONITA|N
3361|9|VILLA SVEA|N
3322|1|SAN IGNACIO|N
3326|2|COLONIA POLANA|N
3327|1|CORPUS|N
3326|3|EL 26|N
3322|2|GENERAL URQUIZA|N
3322|3|GISELA|N
3324|1|GOBERNADOR ROCA|N
3361|10|GUAYAVERA|N
3328|1|JARDIN AMERICA|N
3322|4|PASTOREO|N
3327|2|PUERTO CAZADOR|N
3326|4|PUERTO ESPA#A|N
3326|5|PUERTO MENOCHIO|N
3326|6|PUERTO NARANJITO|N
3328|2|PUERTO TABAY|N
3324|2|ROCA CHICA|N
3326|7|SANTO PIPO|N
3328|3|HIPOLITO YRIGOYEN|N
3361|11|FLORENTINO AMEGHINO|N
3353|2|INVERNADA  ITACARUARE|N
3353|3|ITACARUARE|N
3353|4|MACHADI#O|N
3315|5|MOJON GRANDE|N
3364|7|FRACRAN|N
3384|4|ITA CURUZU|N
3364|8|LA GRUTA|N
3364|9|SAN PEDRO|N
3364|10|TOBUNAS|N
3357|2|BARRA BONITA|N
3363|2|COLONIA AURORA|N
3363|3|COLONIA 25 DE MAYO|N
3363|4|ALBA POSSE|N
3363|5|PUERTO LONDERO|N
3363|6|SAN FRANCISCO DE ASIS|N
3363|7|SANTA RITA|N
6430|1|ADOLFO ALSINA|B
1909|2|ARANA|B
8181|1|AVESTRUZ|B
8185|1|CANONIGO GORRITI|B
6430|2|JUAN V CILLEY|B
8185|2|COLONIA LAPIN|B
8185|3|COLONIA LEVEN|B
6430|3|FATRAL|B
8185|4|ESTEBAN GASCON|B
8185|5|DELFIN HUERGO|B
6431|1|LAGO EPECUEN|B
6337|1|LEUBUCO|B
6343|1|LOS GAUCHOS|B
6343|2|MAZA-VILLA MAZA|B
6341|1|FRANCISCO MURATURE|B
8185|6|S M ARC-COL S MARIANA|B
3341|1|THAMES|B
6433|1|TRES LAGUNAS|B
6433|2|ARTURO VATTEONE|B
6443|1|YUTUYACO|B
2938|2|CARHUE-A ALSINA|B
7150|1|AYACUCHO|B
7009|1|CANGALLO|B
7153|1|FAIR|B
7009|2|LA CONSTANCIA|B
7151|1|LANGUEYU|B
7151|2|SAN IGNACIO|B
7150|2|SAN LAUREANO|B
7151|3|SOLANNET|B
7151|4|UDAQUIOLA|B
7301|1|PABLO ACOSTA|B
7301|2|ARIEL|B
7300|1|AZUL|B
7300|2|BASE NAVAL AZOPARDO|B
7214|1|CACHARI|B
7300|3|CAMPODONICO|B
7300|4|CERRO AGUILA|B
7311|1|CHILLAR|B
4013|1|DIECISEIS DE JULIO|B
7300|5|LAZZARINO|B
6401|3|MARTIN FIERRO|B
7301|3|F MECKS-A DE LOS HUESO|B
7316|1|LAS NIEVES-NIEVES|B
6561|1|LA PROTEGIDA|B
7316|2|PARISH|B
7300|6|VICENTE PEREDA|B
7316|3|SHAW|B
8105|1|AGUARA|B
8101|1|ALDEA ROMANA|B
8117|1|ALFEREZ SAN MARTIN|B
8000|1|BAHIA BLANCA|B
204|1|BASE AERONAVAL ESPORA|B
8113|1|BATERIAS|B
8000|2|BORDEU|B
8118|1|CABILDO|B
8118|2|COCHRANE|B
8000|3|CORONEL MALDONADO|B
8118|3|ADELA CORTI|B
8101|2|GALVAN|B
8103|1|GARRO|B
8105|2|GRL DANIEL CERRI|B
7621|1|BOSCH|B
7620|1|EL VERANO|B
7623|1|LOS PINOS|B
7007|1|NAPALEUFU|B
7621|2|RAMOS OTERO|B
7623|2|SAN AGUSTIN|B
6550|1|BOLIVAR|B
6511|2|HALE|B
6551|1|JUAN IBARRA|B
6557|1|PAULA|B
6551|2|PIROVANO|B
6551|3|UNZUE|B
6553|1|URDAMPILLETA|B
9999|6|V3|B
6511|3|VILLA SANZ|B
6530|1|CARLOS CASARES|B
6535|1|BELLOCQ|B
6535|2|CADRET|B
6535|3|CENTENARIO|B
6531|2|COLONIA MAURICIO|B
6531|3|GOBERNADOR ARIAS|B
6531|4|MAURICIO HIRSCH|B
6537|1|HORTENSIA|B
6538|1|LA DORITA|B
6530|2|LA SOFIA|B
6531|5|MOCTEZUMA|B
6537|2|ORDOQUI|B
6531|6|SMITH|B
6555|1|CASEROS|B
6419|1|ANDANT|B
6557|2|ARBOLEDAS|B
6419|2|CNEL MARCELINO FREYRE|B
6555|2|DAIREAUX|B
7545|1|LA COPETA|B
6437|1|LA LARGA|B
6437|2|LA MANUELA|B
6557|3|LOUGE|B
6421|1|LURO|B
6421|2|MASUREL|B
6471|1|MOURAS|B
6471|2|SALAZAR|B
7114|1|CASTELLI|B
7112|1|GUERRERO|B
8150|1|CORONEL DORREGO|B
8158|1|APARICIO|B
8150|2|BALNEARIO ORIENTE|B
8154|1|CALVO|B
8150|3|CNEL DORREGO-DORREGO|B
8151|1|NICOLAS DESCALZI|B
8151|2|EL ZORRO|B
8151|3|FARO|B
8151|4|GIL|B
8150|4|JOSE GUISASOLA|B
7507|1|IRENE|B
8150|5|KILOMETRO 645|B
8150|6|LA SIRENA|B
8154|2|LA SOBERANA|B
8153|1|MTE HERMOSO-BALNEARIO|B
8154|3|SAN ROMAN|B
7509|1|ZUBIAURRE|B
7530|1|CORONEL PRINGLES|B
8115|1|CORONEL FALCON|B
7530|2|CNL PRINGLES-PRINGLES|B
7531|1|EL DIVISORIO|B
7531|2|EL PENSAMIENTO|B
7501|1|INDIO RICO|B
7536|1|KRABBE|B
7536|2|LA RESERVA-RESERVA|B
7531|3|LAS MOSTAZAS|B
7531|4|PILLAHUINCO|B
7536|3|STEGMAN|B
8111|1|ARROYO PAREJA|B
8115|2|BAJO HONDO|B
8101|3|CALDERON|B
8109|1|CDAD ATLANTICA|B
8115|3|PASO MAYOR|B
8109|2|PEHUEN CO|B
8111|2|PUERTO BELGRANO|B
8109|3|PTA ALTA-ALTE SOLIER|B
8109|4|VILLA DEL MAR|B
8101|4|VILLA GRL ARIAS|B
7541|1|BATHURST|B
7547|1|CASCADA|B
7541|2|COLONIA N 1|B
7541|3|COLONIA N 2|B
7541|4|COLONIA N 3|B
7540|1|CORONEL SUAREZ|B
7548|1|CURA MALAL-CURAMALAN|B
7533|1|D ORBIGNY|B
7545|2|HUANGUELEN|B
7543|1|LA PRIMAVERA-C SUAREZ|B
7545|3|OMBU|B
7545|4|OTO#O|B
7547|2|PASMAN|B
7536|4|ZOILO PERALTA|B
7548|2|PI#EYRO-CNL SUAREZ|B
7541|5|PBLO S JOSE-COL S JOSE|B
7533|2|QUINIHUAL|B
7540|2|VILLA BELGRANO|B
7100|1|DOLORES|B
7102|1|PARRAVICINI|B
7112|2|SEVIGNE|B
7513|1|JUAN BARRA|B
7515|1|DE LA GARMA|B
7513|2|GONZALEZ CHAVEZ|B
7517|1|PEDRO LASALLE|B
7519|1|VASQUEZ|B
7607|1|GENERAL ALVARADO|B
7603|1|CTE OTAMENDI-DIONISIA|B
7605|1|LAS PIEDRITAS|B
7607|2|MAR DEL SUR|B
7605|2|MECHONGUE|B
7607|3|MIRAMAR|B
7601|1|S JOSE DE OTAMENDI|B
7605|3|YRAIZOZ|B
7263|1|EL PARCHE|B
7263|2|GENERAL ALVEAR|B
7265|4|JOSE MARIA MICHEO|B
6550|2|SANTA ISABEL|B
7223|1|GENERAL BELGRANO|B
7223|2|BONNEMENT|B
7225|2|CHAS|B
7223|3|GRL BELGRANO|B
7226|2|GORCHS|B
7225|3|IBA#EZ|B
7226|3|KILOMETRO 146|B
7223|4|LA CHUMBEADA|B
7205|1|NEWTON|B
7118|1|GENERAL GUIDO|B
7161|1|LABARDEN|B
7406|1|GENERAL LAMADRID|B
7408|1|LA COLINA|B
7404|1|LAS MARTINETAS|B
7407|1|LASTRA|B
7407|2|LIBANO|B
7535|1|PONTAUT|B
7406|2|QUILCO|B
7533|3|RAULET|B
7109|1|COSTA AZUL|B
7103|1|EL TALA|B
7109|2|LA LUCILA DEL MAR|B
7107|1|LAS TONINAS|B
7163|1|LA TABLADA|B
7109|3|MAR DE AJO|B
7107|2|MAR DEL TUYU|B
7103|2|MONTE CARLO|B
6561|2|S BERNARDO|B
7105|1|SAN CLEMENTE DEL TUYU|B
7107|3|STA TERESITA|B
6173|1|GENERAL MADARIAGA|B
6163|1|CHAJA|B
7163|2|INVERNADAS|B
7169|1|JUANCHO|B
6173|2|KILOMETRO 324,6|B
7169|2|MACEDO|B
6173|3|MAR AZUL|B
7167|1|OSTENDE|B
7167|2|PINAMAR|B
7165|1|VILLA GESELL|B
7612|1|CAMET|B
7605|4|CHAPADMALAL|B
7600|1|MAR DEL PLATA|B
7609|1|PLAYA CHAPADMALAL|B
7609|2|PLAYA SERENA|B
7600|2|PUEBLO PERALTA RAMOS|B
7601|2|SIERRA DE LOS PADRES|B
6437|3|ALAMOS|B
6437|4|ARROYO VENADO|B
6417|1|CASBAS|B
6419|3|CASEY|B
6411|1|VICTORINO DE LA PLAZA|B
6411|2|GARRE|B
6435|1|GUAMINI|B
6439|1|LAG ALSINA-BONIFACIO|B
7545|5|LA NEVADA|B
6430|4|ROLITO|B
6419|4|SAN FERMIN|B
6419|5|SATURNO|B
6465|1|CORACEROS|B
6465|2|HENDERSON|B
6467|2|ENRIQUE LAVALLE|B
6467|3|MARIA LUCILA|B
7005|1|BARKER|B
7020|1|CACIQUE|B
7313|1|CNL RODOLFO BUNGE|B
7313|2|RICARDO GAVINA|B
7020|2|JUAREZ|B
7005|2|KILOMETRO 404|B
7021|1|LOPEZ|B
7517|2|MARIANO ROLDAN|B
7021|2|TEDIN URIBURU|B
7414|1|LAPRIDA|B
7412|1|LAS HERMANAS|B
7412|2|PARAGUIL|B
7404|2|SAN JORGE|B
7412|3|SANTA ELENA|B
7412|4|VOLUNTAD|B
7200|1|LAS FLORES|B
7208|1|CORONEL BOERR|B
7212|1|DR DOMINGO HAROSTEGUY|B
7200|2|EL PRIMO|B
7207|1|ESTRUGAMOU|B
7200|3|KILOMETRO 190|B
7212|2|PARDO|B
7201|1|PLAZA MONTERO|B
7205|2|ROSAS - LAS FLORES|B
7208|2|VILELA|B
7007|2|DOS NACIONES|B
7635|1|EL LENGUARAZ|B
7633|1|EL MORO|B
7623|3|LAS NUTRIAS|B
7007|3|LICENCIADO MATIENZO|B
7635|2|LOBERIA|B
7633|2|PIERES|B
7631|1|PUERTO QUEQUEN|B
7631|2|QUEQUEN|B
7007|4|SAN MANUEL|B
7633|3|TAMANGUEYU|B
7160|1|MAIPU|B
7160|2|COLONIA FERRARI|B
7172|1|LAS ARMAS|B
7119|1|MONSALVO|B
7119|2|SANTO DOMINGO|B
7119|3|SEGUROLA|B
7609|3|MAR CHIQUITA|B
7613|1|CALFUCURA|B
7612|2|COBO|B
7174|1|CORONEL VIDAL|B
7609|4|MAR DE COBO-BALNEARIO|B
7613|2|NAHUEL RUCA|B
7609|5|SANTA CLARA DEL MAR|B
7612|3|VIVORATA|B
7005|3|CLARAZ|B
7641|1|ENERGIA|B
7011|1|JUAN FERNANDEZ|B
7637|1|LA DULCE|B
7005|4|LA NEGRA|B
7639|1|LUMB|B
7630|1|NECOCHEA|B
7635|3|SAN JOSE|B
7641|2|RAMON SANTAMARINA|B
6561|3|BLANCAGRANDE|B
7400|1|CALERA AVELLANEDA|B
7403|1|CERRO SOTUYO|B
7318|1|COLONIA HINOJO|B
7403|2|COLONIA SAN MIGUEL|B
7412|5|DURA#ONA|B
6561|4|ESPIGAS|B
7400|2|GREGORINI|B
7318|2|HINOJO|B
6557|4|ITURREGUI|B
7400|3|LA NAVARRA|B
7403|3|LA PROVIDENCIA|B
7403|4|LOMA NEGRA-ALV BARROS|B
6557|5|MAPIS|B
7404|3|MU#OZ|B
7400|4|OLAVARRIA|B
7404|4|POURTALE|B
7400|5|QUERANDIES|B
6559|1|RECALDE|B
7404|5|ROCHA|B
7407|3|SAN QUILCO|B
7412|6|SANTA LUISA|B
7401|1|SIERRA CHICA|B
7403|5|SIERRAS BAYAS|B
7401|2|TCNL MINANA|B
7400|6|VILLA FORTABAT|B
8504|1|PATAGONES|B
8506|1|BAHIA SAN BLAS|B
8506|2|CARDENAL CAGLIERO|B
8506|3|JOSE B CASAS|B
8506|4|FARO SEGUNDA BARRANCA|B
8142|1|IGARZABAL|B
8508|1|EMILIO LAMARCA|B
8504|2|CARMEN DE PATAGONES|B
8142|2|JUAN A PRADERE|B
8504|3|SALINERA|B
8508|2|STROEDER|B
8504|4|TERMAS LOS GAUCHOS|B
8512|1|VILLALONGA|B
6450|1|PEHUAJO|B
6451|4|ABEL|B
6463|1|ALAGON|B
6451|5|ANCON|B
6469|1|ASTURIAS|B
6461|2|CAPITAN CASTRO|B
6476|1|CHICLANA|B
6474|1|EL RECADO|B
6451|6|PEDRO GAMEN|B
6451|7|GIRONDO|B
6451|8|GNECCO|B
6476|2|GUANACO|B
6450|2|KILOMETRO 377|B
6461|3|LA COTORRA|B
6451|9|LARRAMENDY|B
6476|3|LAS JUANITAS|B
6472|1|FRANCISCO MADERO|B
6451|10|MAGDALA|B
6469|2|MONES CAZON|B
6451|11|NUEVA PLATA|B
6474|2|JUAN JOSE PASO|B
6451|12|INOCENCIO SOSA|B
6409|1|JOSE BLANCO-TRES LOMAS|B
6348|1|DE BARY|B
6337|2|INGENIERO THOMPSON|B
6409|2|PEHUELCHES|B
6346|1|PELLEGRINI|B
7116|3|PILA|B
7225|4|CASALINS|B
7116|4|LA FLORIDA|B
7225|5|LA LUZ|B
7225|6|LA VICTORIA|B
7225|7|REAL AUDIENCIA|B
8180|1|PUAN|B
8181|2|AZOPARDO|B
8187|1|BORDENAVE|B
8183|1|CA#ADA MARIANA|B
8183|2|DARREGUEYRA|B
8180|2|17 DE AGOSTO-A SANZ|B
8189|1|ERIZE|B
8127|1|ESTELA|B
8124|1|GENERAL RONDEAU|B
8117|2|LOPEZ LECUBE|B
8117|3|PIEDRA ECHADA|B
8127|2|RIVADEO|B
8124|2|SAN GERMAN|B
8129|1|FELIPE SOLA|B
8183|3|TRES CUERVOS|B
8126|1|VILLA IRIS-PUAN|B
7203|1|RAUCH|B
7201|2|CHAPALEUFU|B
7201|3|MARTIN COLMAN|B
7013|1|EGANA|B
7201|4|MIRANDA|B
8181|3|ALTA VISTA|B
8172|1|ARROYO CORTO|B
8164|1|COLONIA SAN MARTIN|B
8164|2|COLONIA SAN PEDRO|B
8171|1|DUCOS|B
8164|3|DUFAUR|B
8171|2|ESPARTILLAR|B
8175|1|GOYENA|B
8170|1|PIGUE|B
8174|1|SAAVEDRA|B
6339|1|SALLIQUELO|B
6339|2|CAILOMUTA|B
6335|1|GRACIARENA|B
6335|2|QUENUMA|B
7521|1|SAN CAYETANO|B
7503|1|CRISTIANO MUERTO|B
7639|2|DEFERRARI|B
7521|2|OCHANDIO|B
7000|1|AGUIRRE|B
7000|2|ALBION|B
7000|3|BERTAGNO|B
7000|4|CANTERA SAN LUIS|B
7001|1|C LEONES-LOS LEONES|B
7000|5|DE LA CANAL-V ITALIA|B
7000|6|FRANCO|B
7007|5|FULTON|B
7003|1|GARDEY|B
7009|3|IRAOLA|B
7005|5|LA AZUCENA-AZUCENA|B
7001|2|LA PASTORA|B
7000|7|LOS NOGALES|B
7003|2|MARIA IGNACIA-VELA|B
7000|8|MOVEDIZA DESVIO|B
7000|9|TANDIL|B
7303|1|TAPALQUEN|B
7307|1|ALTONA|B
7305|1|COVELLO|B
7307|2|CROTTO|B
7303|2|TAPALQUEN-TAPALQUE|B
7301|4|EUFEMIO UBALLES|B
7305|2|VELLOSO|B
7307|3|YERBAS|B
7303|3|SANTA ROSA|B
7101|1|TORDILLO|B
7101|2|GENERAL CONESA|B
8124|3|BERRAONDO|B
8117|4|CHASICO|B
8117|5|CHOIQUE|B
8118|4|ESTOMBA|B
8160|1|FUERTE ARGENTINO|B
8162|1|GARCIA DEL RIO|B
8117|6|NUEVA ROMA|B
8117|7|PELICURA|B
8166|1|SALDUNGARAY|B
8168|1|SIERRA DE LA VENTANA|B
8160|2|TORNQUIST|B
8162|2|TRES PICOS|B
6400|1|TRENQUE LAUQUEN|B
6424|1|BERUTTI|B
6400|2|COLONIA MARTIN FIERRO|B
6407|1|CORAZZI|B
6407|2|DUHAU|B
6413|1|GIRODIAS|B
6471|3|LA CARRETA|B
6407|3|LA PORTE#A|B
6422|1|LA ZANJA|B
6401|4|LERTORA|B
6475|1|FRANCISCO MAGNANO|B
6422|2|MARI LAUQUEN|B
6422|3|PRIMERA JUNTA|B
6405|1|TREINTA DE AGOSTO|B
6413|2|TRONGE|B
6403|5|FRANCISCO DE VICTORIA|B
7500|1|TRES ARROYOS|B
7511|1|BALNEARIO OCEANO|B
7503|2|BALNEARIO ORENSE|B
7519|2|BARROW|B
7507|2|MICAELA CASCALLARES|B
7505|1|CLAROMECO|B
7511|2|COPETONAS|B
7500|2|EL TRIANGULO-3 ARROYOS|B
7503|3|HUESO CLAVADO|B
7517|3|LA SORTIJA-PIARINI|B
7500|3|LAS VAQUERIAS|B
7505|2|LIN CALEL|B
7515|2|CLAUDIO MOLINA|B
7503|4|ORENSE|B
7511|3|RETA|B
7505|3|SAN FCO DE BELLOCQ|B
7519|3|SAN MAYOL|B
8136|1|ALGARROBO|B
8134|12|ARGERICH|B
8142|3|HILARIO ASCASUBI|B
8146|1|EL RINCON|B
8134|13|LA MASCOTA-MASCOTA|B
8134|14|NICOLAS LEVALLE|B
8148|1|PEDRO LURO|B
8146|2|MAYOR BURATOVICH|B
8132|1|MEDANOS|B
8134|15|MONTES DE OCA|B
8142|4|OMBUCTA|B
8144|1|TENIENTE ORIGONE|B
3630|1|FORTIN PILCOMAYO|P
3630|2|FORTIN LA SOLEDAD|P
3636|1|INGENIERO E FAURE|P
3634|6|LAGUNA YEMA|P
3632|1|LOS CHIRIGUANOS|P
3636|2|PALMA SOLA-BERMEJO|P
3636|3|POZO DE MAZA|P
3632|2|POZO DEL MORTERO|P
3636|4|PUERTO IRIGOYEN|P
3634|7|SAN CAMILO|P
3636|5|SOMBRERO NEGRO|P
3604|1|MARIANO BOEDO|P
3600|3|COLONIA DALMACIA|P
3601|1|COLONIA PASTORIL|P
3600|4|FORMOSA|P
3601|2|ITUZAINGO|P
3600|5|LAS PILAGAS|P
3601|3|PRESIDENTE YRIGOYEN|P
3604|2|SAN HILARIO|P
3600|6|MOJON DE FIERRO|P
3601|4|LAISHI|P
3601|5|EL ANGELITO|P
3601|6|HERRADURA|P
3526|3|KM 100-R BERMEJO|P
3601|7|RIACHO LINDO|P
3601|8|S FRANCISCO DE LAISHI|P
3526|4|VILLA ESCOLAR|P
3600|7|MATACOS|P
3636|6|INGENIERO JUAREZ|P
3636|7|LA FLORENCIA|P
3636|8|TTE GRAL ROSENDO FRAGA|P
3600|8|PATI#O|P
3632|3|JUAN G BAZAN|P
3622|1|BRUCHARD|P
3620|1|COLONIA ALTO ALEGRE|P
3626|1|COLONIA KM 503|P
3624|1|COLONIA PERIN|P
3620|2|COMANDANTE FONTANA|P
3622|2|BARTOLOME DE LAS CASAS|P
3626|2|ESTANISLAO DEL CAMPO|P
3615|1|EL COGOIK|P
3621|1|FORTIN LUGONES|P
3621|2|FORTIN SGTO 1 LEYES|P
3624|2|IBARRETA|P
3630|3|KILOMETRO 642|P
3628|1|KILOMETRO 1769|P
3630|4|LAS LOMITAS|P
3628|2|PASO DE NAITE|P
3621|3|POSTA CAMBIO A ZALAZAR|P
3630|5|POSTA SARGENTO CABRAL|P
3628|3|POZO DEL TIGRE|P
3622|3|TENIENTE BROWN|P
3628|4|VILLA GENERAL URQUIZA|P
3615|2|GRAL MANUEL BELGRANO|P
3606|1|PILAGAS|P
3615|3|APAYEREY|P
3615|4|ESPINILLO|P
3613|1|SEGUNDA PUNTA|P
3615|5|TACAAGLE|P
3615|6|VILLA REAL|P
3611|1|PILCOMAYO|P
3611|2|COLONIA BOUVIER|P
3615|7|BUENA VISTA|P
3610|1|CLORINDA|P
3610|2|EL PARAISO|P
3611|3|GARCETE CUE|P
3613|2|LA FRONTERA|P
3613|3|LAGUNA BLANCA|P
3671|1|LAGUNA NAICK NECK|P
3611|4|PALMA SOLA-PILCOMAYO|P
3613|4|PRIMERA PUNTA|P
3611|5|PUERTO PILCOMAYO|P
3611|6|PUNTA PORA|P
3611|7|RIACHO EH EH|P
3611|8|SAN JUAN|P
3613|5|SIETE PALMAS|P
3601|9|CAMPO VILLAFA#E|P
3603|1|COSTA RIO NEGRO|P
3603|2|EL COLORADO|P
3608|1|ESTERO GRANDE|P
3608|2|ESTERO PATI#O|P
3604|3|GRAN GUARDIA|P
3608|3|KILOMETRO 1895|P
3603|3|LAS CA#ITAS|P
3630|6|LAS LOMAS|P
3606|2|LOMA SENES|P
3606|3|LOS MATACOS|P
3608|4|PALO SANTO|P
3606|4|PILAGA III|P
3606|5|PIRANE|P
3608|5|POTRERO NORTE|P
3603|4|VILLA DOS TRECE|P
3636|9|EL CHORRO|P
3636|10|EL DESMONTE|P
3636|11|EL TOTORAL|P
3601|10|SAN ISIDRO|P
8345|1|ALUMINE|Q
8341|1|QUILLEN|Q
8341|2|RAHUE|Q
8300|1|ANELO|Q
8305|1|A#ELO|Q
8305|2|AUCA MAHUIDA|Q
8375|1|CATAN LIL|Q
8341|3|ESPINAZO DEL ZORRO|Q
8341|4|FORTIN PRIMERO DE MAYO|Q
8341|5|LAS COLORADAS|Q
8373|1|PILO LIL|Q
8353|2|CAEPE MALAL|Q
8353|3|CHAPUA|Q
8353|4|CHOS MALAL|Q
8520|1|LAS MAQUINAS|Q
8353|5|TRICAO MALAL|Q
8300|2|COLLON CURA|Q
8313|1|BAJADA COLORADA|Q
8315|1|PIEDRA DEL AGUILA|Q
8315|2|SA#ICO|Q
8315|3|SANTO TOMAS|Q
8313|2|ARROYITO CHALLACO|Q
8319|1|CTO 1 YPF-PZA HUINCUL|Q
8309|1|CENTENARIO|Q
8316|1|CHALLACO|Q
8301|1|COLONIA VALENTINA|Q
8322|1|CUTRAL CO|Q
8300|3|NEUQUEN|Q
8318|1|PLAZA HUINCUL|Q
8316|2|PLOTTIER|Q
8316|3|SENILLOSA|Q
8309|2|VISTA ALEGRE|Q
8318|2|V GENERAL SAN MARTIN|Q
8371|1|JUNIN DE LOS ANDES|Q
8375|2|SAN IGNACIO|Q
8373|2|CHIMEHUIN|Q
8370|1|HUA HUM|Q
8370|2|LOLOG|Q
8370|3|S MARTIN DE LOS ANDES|Q
8373|3|TIPI LIUKE|Q
8351|1|CHURRIACA|Q
8351|2|COIHUECO|Q
8407|1|CORRENTOSO|Q
8401|1|EL CRUCE|Q
8400|1|ISLA VICTORIA|Q
8401|2|NAHUEL HUAPI|Q
8403|1|TRAFUL|Q
8407|2|VILLA LA ANGOSTURA|Q
8403|2|VILLATRAFUL|Q
8353|6|ANDACOLLO|Q
8353|7|HUINGANCO|Q
8353|8|LAS OVEJAS|Q
8349|1|COPAHUE|Q
8349|2|EL CHOLAR|Q
8349|3|EL HUECU|Q
8351|3|NAU NAUCO|Q
8349|4|NORQUIN|Q
8351|4|TAQUIMILAN|Q
8353|9|BARRANCAS|Q
8353|10|BUTA RANQUIL|Q
8353|11|HUITRIN|Q
8353|12|PAMPA DE TRIL|Q
8347|1|LAS LAJAS|Q
8351|5|BAJADA DEL AGRIO|Q
8347|2|CODIHUE|Q
8349|5|HUAREN CHENQUE|Q
8351|6|QUILI MALAL|Q
8313|3|EL SAUCE|Q
8313|4|LIMAY CENTRO|Q
8313|5|PICUN LEUFU|Q
8340|1|RAMON M CASTRO|Q
8351|7|COVUNCO ABAJO|Q
8351|8|COVUNCO CENTRO|Q
8351|9|MARIANO MORENO|Q
8319|2|PASO DELOS INDIOS|Q
8341|6|PUENTE PICUN-LEUFU|Q
8340|2|ZAPALA|Q
8500|1|ADOLFO ALSINA|R
8501|1|CUBANEA|R
8400|2|EL CONDOR|R
8500|2|GRAL LIBORIO BERNAL|R
8514|1|GRAL NICOLAS PALACIOS|R
8514|2|GRAL LORENZO VINTTER|R
8505|1|GUARDIA MITRE|R
8514|3|KILOMETRO 21|R
8500|3|LA ENSENADA|R
8500|4|LA LOBERIA|R
8501|2|MONTE BAGUAL|R
8514|4|NUEVO LEON|R
8505|2|PRIMERA ANGOSTURA|R
8501|3|SAN JAVIER|R
8514|5|VICEALMTE O'CONNORS|R
8500|5|VIEDMA|R
8500|6|AVELLANEDA|R
8366|2|CHELFORO|R
8364|1|CHIMPAY|R
8360|1|CHOELE CHOEL|R
8363|1|COLONIA JOSEFA|R
8364|2|CNL BELISLE|R
8134|16|CNL EUGENIO DEL BUSTO|R
8364|3|DARWIN|R
8134|17|FORTIN UNO|R
8361|1|LUIS BELTRAN|R
8363|2|ISLA CHICA|R
8134|18|KM 934|R
8360|2|KM 966|R
8364|4|KM 995|R
8364|5|KM 1013|R
8364|6|KM 1040|R
8326|1|KILOMETRO 1071|R
8363|3|LA JULIA|R
8363|4|LAMARQUE|R
8360|3|NEGRO MUERTO|R
8363|5|POMONA|R
8360|4|BENJAMIN ZORRILLA|R
8400|3|BARILOCHE|R
8401|3|CERRO CATEDRAL|R
8400|4|COLONIA SUIZA|R
8430|1|EL BOLSON|R
8401|4|EL FOYEL|R
8409|1|LLAO LLAO|R
8416|1|LOS JUNCOS-BARILOCHE|R
8430|2|LOS REPOLLOS|R
8430|3|MALLIN AHOGADO|R
8401|5|PENINSULA SAN PEDRO|R
8400|5|PLAYA BONITA|R
8411|1|PUERTO BLEST|R
8400|6|PUERTO MORENO|R
8400|7|SCARLOS DE BARILOCHE|R
8401|6|VILLA MASCARDI|R
8301|2|AGUADA GUZMAN|R
8417|1|MENCUE|R
8417|2|PILAHUE|R
8503|1|GENERAL CONESA|R
8332|1|ALLEN|R
8305|3|BARDA DEL MEDIO|R
8326|2|CERVANTES|R
8303|1|CINCO SALTOS|R
8324|1|CIPOLLETTI|R
8307|2|COLONIA CATRIEL|R
8332|2|COMANDANTE GUERRICO|R
8301|3|CONTRALMIRANTE CORDERO|R
